time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
5726.154359059843	3178.012606339389	3178.01260633939	0.17022433452060362	523.1211492825931
5727.354559093182	3180.093960511751	3180.093960511752	0.17026372619649785	523.1395677162177
5728.554759126521	3182.1753146841143	3182.175314684115	0.1703031178723921	523.1579583951606
5729.75495915986	3184.256668856476	3184.256668856477	0.17034251136654321	523.1763213579279
5730.955159193199	3186.3380230288376	3186.3380230288385	0.17038198953951322	523.1946566429859
5732.155359226537	3188.4193772011995	3188.4193772012	0.17042146771248323	523.212964288758
5733.355559259877	3190.5007313735628	3190.5007313735637	0.1704609458854533	523.2312443336318
5734.5557592932155	3192.5820855459237	3192.5820855459247	0.1705004240584233	523.249496815951
5735.755959326554	3194.663439718286	3194.663439718287	0.17053990365649618	523.2677217740232
5736.956159359894	3196.744793890649	3196.74479389065	0.17057946640438296	523.2859192461135
5738.156359393232	3198.826148063011	3198.8261480630117	0.1706190291522697	523.3040892704488
5739.356559426571	3200.9075022353722	3200.907502235373	0.17065859190015642	523.3222318852135
5740.55675945991	3202.988856407734	3202.988856407735	0.17069815464804317	523.3403471285563
5741.756959493249	3205.0702105800974	3205.0702105800983	0.17073771844391297	523.358435038584
5742.957159526588	3207.151564752459	3207.1515647524598	0.170777363844567	523.3764956533644
5744.157359559927	3209.2329189248208	3209.2329189248217	0.170817009245221	523.394529010924
5745.357559593265	3211.3142730971826	3211.314273097183	0.17085665464587504	523.4125351492539
5746.557759626605	3213.3956272695455	3213.3956272695464	0.1708963000465291	523.4305141063021
5747.7579596599435	3215.476981441907	3215.476981441908	0.17093594613408017	523.4484659199775
5748.958159693282	3217.558335614269	3217.5583356142697	0.17097567226533789	523.4663906281512
5750.158359726621	3219.6396897866302	3219.639689786631	0.1710153983965956	523.4842882686546
5751.35855975996	3221.721043958994	3221.721043958995	0.17105512452785337	523.502158879279
5752.558759793299	3223.8023981313554	3223.8023981313563	0.1710948506591111	523.5200024977772
5753.758959826638	3225.8837523037173	3225.883752303718	0.17113457713221394	523.5378191618621
5754.959159859976	3227.9651064760787	3227.9651064760797	0.1711743820719188	523.5556089092092
5756.159359893316	3230.046460648442	3230.046460648443	0.17121418701162366	523.573371777452
5757.359559926655	3232.1278148208035	3232.1278148208044	0.1712539919513285	523.5911078041883
5758.559759959993	3234.2091689931653	3234.209168993166	0.17129379689103338	523.6088170269737
5759.759959993332	3236.290523165527	3236.2905231655277	0.17133360184356544	523.6264994833272
5760.9601600266715	3238.37187733789	3238.371877337891	0.17137348366955946	523.6441552107281
